OWNER_ID,OWNER_AGE,OWNER_GENDER,DISTRICT,DISTRICT_QUARTER,BREED1,BREED1_MIXED,BREED2,BREED2_MIXED,DOG_BIRTH_YEAR,DOG_GENDER,COLOR
127023,31-40,male,9,92,Berner Sennenhund,,Hovawart,,2015,female,black gold
127031,41-50,male,10,101,Deutscher Schäfer,,,,2009,male,black / brown
127032,31-40,male,3,31,Mischling gross,,,,2003,female,gray / brown
127034,31-40,female,12,122,Chihuahua,,,,2010,female,blotched
127036,21-30,female,11,111,Jack Russel Terrier,,,,2005,male,tricolor
127039,41-50,female,4,42,Pudel,Mixed,,,2010,male,White
127040,31-40,female,11,119,Chihuahua,,,,2007,female,brown
127048,31-40,female,12,121,Chihuahua,,,,2007,female,beige / brown
127050,41-50,female,12,121,Mischling gross,,,,2013,male,golden
127052,51-60,female,11,111,Chihuahua,,,,2006,female,beige
127053,21-30,female,7,73,Old Englische Bulldogge,,,,2010,male,brown / white
127056,31-40,male,9,92,Mops,,,,2015,male,black
127059,41-50,female,7,71,Berger de Brie,,,,2006,male,fauve
127062,51-60,female,9,91,Labrador Retriever,,,,2006,female,black
127065,41-50,male,11,119,Yorkshire Terrier,,,,2010,female,black
127068,51-60,female,7,74,Labrador Retriever,,,,2006,male,black
127070,31-40,female,11,119,Flat Coated Retriever,,Labrador Retriever,,2005,male,black
127077,71-80,female,6,63,Akita Inu,,,,2006,female,brindle
127078,21-30,male,10,101,Chihuahua,,,,2006,female,brown
127079,31-40,female,8,82,Dogge,,Schäfer,,2006,male,black / brown / white
127083,81-90,male,10,101,Vizsla,,,,2006,female,brown
127090,31-40,female,11,119,Chihuahua,,,,2005,male,tricolor
127104,31-40,male,5,52,Dalmatiner,,,,2011,female,White
127105,31-40,female,7,73,Labrador Retriever,,Border Collie,,2005,male,black
127106,51-60,female,12,123,Yorkshire Terrier,,,,2014,male,brown / gray
127109,41-50,male,8,81,Labrador Retriever,,,,2000,male,yellow
127110,41-50,male,11,115,Golden Retriever,,,,2012,female,golden
127111,41-50,female,4,42,Malteser,,,,2003,male,White
127113,41-50,female,1,11,Bergamasker,Mixed,,,2002,male,brown / white / black
127114,91-100,female,4,44,Pudel,,,,2004,male,black
127116,71-80,female,8,81,English Cocker Spaniel,,,,2006,male,black
127121,41-50,male,11,115,Hirtenhund,Mixed,,,2004,female,Brown black
127123,21-30,male,11,111,Magyar Viszla,,,,2015,male,yellow
127126,71-80,female,12,122,Cocker Spaniel,,,,2006,female,sable
127136,41-50,male,8,83,Mischling klein,,,,2006,male,blotched
127137,51-60,male,9,92,Mischling klein,,,,2002,female,tan
127153,21-30,female,9,92,Continental Bulldog,,,,2010,female,brown / white
127161,21-30,male,11,119,Chihuahua,,,,2007,male,brown / white
127166,71-80,female,4,44,Beagle,,,,2007,female,tricolor
127167,51-60,female,1,11,Russischer Terrier,,,,2013,female,black
127185,31-40,male,2,24,Chow Chow,Mixed,,,2008,male,black
127186,41-50,female,6,61,Zwergpudel,,,,2000,male,black
127187,51-60,female,3,33,Mops,,,,2005,male,beige / brown
127197,21-30,female,10,101,Mops,,,,2010,female,black
127215,61-70,female,11,119,Mischling klein,,,,2004,male,brown
127220,71-80,female,10,101,Teckel,,,,2007,male,blue
127224,51-60,female,7,71,Malteser,,,,2007,female,White
127225,61-70,female,2,24,Pinscher,,,,2006,male,black / brown
127226,71-80,male,6,61,Scottish Terrier,,,,2006,female,yellow
127237,21-30,male,6,61,Malinois,,,,2002,male,fauve
127255,41-50,female,9,92,Pinscher,,,,2008,female,black / brown
127257,31-40,female,7,74,Whippet,Mixed,,,2006,female,brown
127258,21-30,female,5,51,Golden Retriever,,,,2013,male,golden
127279,41-50,male,9,91,Golden Retriever,,,,2009,male,golden
127284,41-50,female,7,72,Französische Bulldogge,,,,2015,male,fawn
127285,41-50,female,5,52,Parson Russell Terrier,,,,2015,female,brown / white
127287,21-30,male,3,31,Weimaraner,,,,2015,male,Gray
127302,21-30,male,3,31,Dalmatiner,,,,2015,male,White black
127303,61-70,male,4,42,Schäfer,Mixed,,,2013,female,black
127307,51-60,female,2,24,Chihuahua,,,,2008,male,Gray
127309,31-40,female,10,101,Französische Bulldogge,,,,2006,male,black-and-white
127312,41-50,female,11,119,Königspudel,,,,2013,female,harlequin
127314,31-40,female,10,101,Labrador Retriever,,,,2015,female,brown
127324,51-60,female,10,101,Labrador Retriever,,,,2004,male,black
127330,71-80,male,11,111,Appenzeller,Mixed,,,2007,female,tricolor
127333,31-40,female,11,119,Spitz,,Pomeranian,,2015,male,red / brown / white
127335,71-80,male,6,63,Mops,,,,2008,male,beige
127337,41-50,female,12,122,Malteser,,,,2014,female,White
127338,21-30,female,11,111,Yorkshire Terrier,,,,2006,female,black / tan
127339,31-40,male,10,102,Boxer,,Podenco,,2005,female,brown / white
127340,51-60,female,8,81,Mischling klein,,,,2014,female,black
127341,41-50,male,7,71,Labrador Retriever,,,,2008,male,choco
127343,31-40,female,12,123,Bichon,,,,2013,female,White
127346,61-70,female,7,74,Lagotto Romagnolo,,,,2009,female,beige / brown
127356,21-30,female,11,111,Französische Bulldogge,,,,2013,male,Gray
127359,71-80,male,2,24,Grosspudel,,,,2010,female,black
127367,20-Nov,male,7,73,Chihuahua,,,,2014,female,black-and-white
127367,20-Nov,male,7,73,Zwergspitz,,,,2015,female,orange
127389,21-30,female,11,115,Labrador Retriever,,,,2010,female,choco
127392,31-40,male,9,92,Jack Russel Terrier,,,,2010,female,tricolor
127394,31-40,female,11,119,Yorkshire Terrier,,,,2010,female,black / brown
127396,21-30,female,11,119,Golden Retriever,,,,2015,female,beige
127397,41-50,female,2,21,Labrador Retriever,,,,2015,male,black
127398,21-30,female,10,102,English Cocker Spaniel,,,,2015,male,brown
127401,31-40,female,9,92,Labrador Retriever,,,,2003,male,brown
127401,31-40,female,9,92,Labrador Retriever,,,,2003,male,brown
127404,31-40,female,2,21,Mischling klein,,,,2007,female,black / white / brown
127405,51-60,male,10,101,Rauhaar Dackel,,,,2007,male,black / tan
127406,61-70,male,12,122,Malteser,,,,2009,male,White
127410,61-70,male,4,42,Dachshund,Mixed,,,2009,male,brown
127413,31-40,female,12,123,Malteser,,,,2015,female,White
127425,61-70,male,6,63,Mischling klein,,,,2002,female,black-and-white
127426,61-70,female,6,63,Prager Rattler,,,,2008,female,black / tan
127428,51-60,female,10,101,Golden Retriever,,,,2007,female,golden
127437,51-60,female,10,102,English Springer Spaniel,,,,2015,female,black-and-white
127439,41-50,female,1,11,Malteser,,,,2014,male,White
127451,61-70,male,8,83,Labrador Retriever,,,,2015,male,choco
127458,71-80,female,8,83,Australian Cattle Dog,,,,2009,male,blue
127467,61-70,male,11,119,Malteser,,,,2015,female,White
127479,31-40,male,4,42,Tibet Terrier,Mixed,,,2005,male,black / gray
127486,31-40,female,10,102,Vizsla,,,,2013,male,red
127518,41-50,female,10,101,Französische Bulldogge,,,,2010,female,blotched
127530,71-80,female,9,91,Pudel,,,,2008,female,White
127532,41-50,female,4,44,Malteser,,,,2015,male,White
127533,31-40,female,3,31,Shiba Inu,,,,2005,male,red
127534,21-30,female,9,92,Yorkshire Terrier,,,,2015,male,black / tan
127539,41-50,male,2,24,Parson Jack Russell Terrier,,,,2007,male,White Brown
127541,31-40,female,9,92,Parson Russell Terrier,,,,2010,male,brown / white
127553,71-80,male,11,115,Chihuahua,,,,2009,female,white / beige
127555,41-50,female,3,34,Pudel,,,,2009,female,apricot
127558,31-40,male,3,34,Jack Russel Terrier,,,,2003,male,bicolor
127569,71-80,female,5,51,Bolonka Zwetna,,,,2015,male,black-and-white
127610,31-40,female,6,61,Pomeranian,,,,2006,male,red
127610,31-40,female,6,61,Shetland Sheepdog,,,,2010,male,gold / white
127613,61-70,male,2,21,Berner Sennenhund,Mixed,,,2003,female,red
127614,21-30,female,10,102,Shih Tzu,,,,2011,male,White black
127616,31-40,male,1,11,Labradoodle,,,,2014,female,black
127636,31-40,male,8,83,Appenzeller Sennenhund,,Australian Shepherd,,2013,male,tricolor
127653,31-40,female,9,92,Lagotto Romagnolo,,,,2015,male,White
127656,31-40,female,7,72,Toypudel,,,,2009,male,black
127656,31-40,female,7,72,Toypudel,,,,2009,male,black
127657,31-40,female,9,92,Zwergspitz,,,,2015,male,white / cream
127658,31-40,female,3,34,Mischling gross,,,,2009,female,black-and-white
127659,41-50,male,7,71,Chihuahua,,,,2009,female,White
127660,51-60,female,4,44,Perro de Agua,Mixed,,,2014,male,black-and-white
127661,31-40,male,7,73,Jack Russel Terrier,,,,2006,male,tricolor
127663,31-40,female,11,119,Malteser,,,,2015,female,White
127664,21-30,male,11,111,Shih Tzu,,,,2014,male,brown / red
127665,51-60,female,8,81,Field Spaniel,,,,2005,female,brown / gray
127666,41-50,male,2,21,Malamut,,Husky,,2008,female,black / gray / white
127667,41-50,female,6,61,Zwergspitz,,,,2013,male,tan
127668,31-40,female,3,34,Mischling gross,,,,2009,male,beige
127672,31-40,female,7,72,Mischling klein,,,,2015,male,tricolor
127675,41-50,female,5,52,Lagotto Romagnolo,,,,2013,male,beige / brown
127687,41-50,female,12,121,Scottish Terrier,Mixed,,,2007,female,black
127698,41-50,male,9,91,Pudel,,,,2009,female,beige
127701,31-40,male,12,123,Shih Tzu,,,,2015,female,brown / white
127704,31-40,female,8,82,Mischling klein,,,,2013,female,golden
127705,61-70,female,11,119,Cairn Terrier,Mixed,,,2008,female,cream
127707,61-70,male,11,115,Parson Jack Russell Terrier,,,,2009,female,White-red
127708,21-30,female,12,123,Mischling klein,,,,2015,female,brown
127709,51-60,female,11,115,Chihuahua,,,,2009,female,red / beige
127710,61-70,female,9,91,Berner Sennenhund,,,,2015,female,tricolor
127732,31-40,male,7,72,Labrador Retriever,,Bordeaux Dogge,,2013,male,brown / white
127733,21-30,female,8,82,Mischling gross,,,,2011,female,tan
127737,31-40,female,6,61,Cocker Spaniel,Mixed,,,2010,male,black / brown / white
127738,20-Nov,female,10,101,Zwergpudel,,,,2007,female,harlequin
127747,51-60,female,11,111,Boston Terrier,,,,2015,male,black-and-white
127748,41-50,male,10,102,Golden Retriever,,,,2007,male,sable
127756,41-50,female,4,42,Chihuahua,,,,2007,male,black
127758,31-40,female,9,92,Malteser,,,,2009,male,White
127759,31-40,female,11,119,Malteser,,,,2015,female,White
127760,31-40,female,5,51,Shih Tzu,,,,2014,female,black-and-white
127761,21-30,female,9,91,Mops,,,,2015,male,Brown black
127762,31-40,male,4,44,Yorkshire Terrier,,,,2009,male,Brown black
127763,31-40,male,4,44,Miniature Bull Terrier,,,,2015,male,White
127764,51-60,female,11,115,Französische Bulldogge,,,,2006,female,black-and-white
127766,51-60,female,8,82,Pudel,,,,2009,male,golden brown
127767,41-50,female,12,122,Chihuahua,,,,2009,male,brown
127768,51-60,female,9,91,Pekingese,,,,2015,female,tan
127785,21-30,female,11,115,Mischling klein,,,,2012,female,black-and-white
127789,21-30,female,10,101,Cavalier King Charles Spaniel,,,,2015,female,White Brown
127790,31-40,female,9,92,Mischling klein,,,,2013,male,light brown / white
127792,41-50,male,11,111,Labrador Retriever,,,,2015,male,golden
127797,41-50,female,6,63,Cocker Spaniel,,,,2015,male,golden
127799,21-30,female,9,92,Chihuahua,,,,2009,female,tricolor
127805,61-70,female,6,61,Chihuahua,,,,2007,female,White Brown
127807,41-50,male,11,115,Bordeaux Dogge,,,,2007,male,red
127809,61-70,female,7,72,Mops,,,,2015,male,black
127817,51-60,male,5,51,Dobermann,,,,2007,male,black / brown
127818,51-60,male,12,123,Labrador Retriever,,,,2015,female,blond color
127819,21-30,female,11,111,Chihuahua,,,,2009,female,black / beige
127820,31-40,female,11,115,Mops,,,,2015,male,black
127821,21-30,female,10,102,Chihuahua,,,,2011,female,white / beige
127823,41-50,female,6,61,Manchester Terrier,,,,2015,female,black / gray
127841,21-30,female,11,119,Boxer,,Bulldog,,2011,male,brown
127843,61-70,male,1,13,Cairn Terrier,,,,2009,female,red / brown
127845,41-50,female,6,63,Bolonka Zwetna,,,,2015,female,brown
127846,51-60,male,2,24,Englische Bulldogge,,,,2013,female,beige / white
127850,41-50,male,11,115,Labrador Retriever,,,,2008,female,black / white / brown
127852,31-40,female,12,123,Shih Tzu,,,,2009,male,white / beige
127853,31-40,female,7,71,Yorkshire Terrier,,,,2009,female,black / brown / gray
127861,21-30,male,7,74,Rhodesian Ridgeback,,,,2010,male,red
127875,51-60,female,10,101,Labrador Retriever,,,,2015,female,black
127876,41-50,female,11,115,Bergamasker,,Australian Shepherd,,2009,female,brown / black / gray
127879,31-40,female,12,122,Mischling klein,,,,2010,female,brown
127881,21-30,female,12,122,Chihuahua,,,,2009,female,White
127882,31-40,female,11,111,Chihuahua,,,,2015,male,White Brown
127883,21-30,female,9,92,Yorkshire Terrier,,,,2008,female,Brown black
127885,31-40,female,9,92,Pinscher,,,,2014,male,brown
127897,21-30,female,3,31,Mischling klein,,,,2011,female,White
127902,41-50,female,2,24,Pudel,,,,2015,male,black / tan
127921,21-30,female,12,122,Französische Bulldogge,,,,2015,female,black-and-white
127922,31-40,female,9,92,Zwergspitz,,,,2015,male,orange
127923,41-50,female,7,74,Labrador Retriever,,,,2015,female,choco
127936,21-30,female,8,82,Cocker Spaniel,,Chihuahua,,2015,male,White black
127943,31-40,male,9,91,Podenco Ibicenco,,,,2005,female,White
127945,21-30,female,12,121,Havaneser,,,,2007,female,black / tan
127960,41-50,female,12,123,Cairn Terrier,,,,2000,male,silver / brown
127964,41-50,female,3,33,Havaneser,,,,2015,male,sable
127981,71-80,female,11,115,Jack Russel Terrier,,,,2011,male,tricolor
127986,21-30,female,2,21,Labradoodle,,,,2015,male,black
127987,21-30,male,7,74,Zwergspitz,,,,2015,male,tan
127992,31-40,male,9,92,Yorkshire Terrier,,,,2007,female,black / tan
128032,31-40,female,2,21,Golden Retriever,,,,2015,male,golden
128034,41-50,female,7,71,Labrador Retriever,,,,2009,female,black
128035,41-50,female,9,91,Appenzeller,Mixed,,,2015,female,tricolor
128036,31-40,male,7,74,Vorstehhund,,,,2015,male,White Brown
128038,51-60,female,3,31,Flat Coated Retriever,,Bergamasker,,2009,female,black-and-white
128040,21-30,male,2,24,Shetland Sheepdog,,Pudel,,2014,male,black-and-white
128043,21-30,female,4,44,Beagle,,,,2015,male,tricolor
128044,31-40,female,3,31,Malteser,,,,2015,male,White
128045,21-30,female,9,92,Labrador Retriever,,,,2015,female,black-and-white
128049,51-60,female,4,44,Beagle,,,,2009,female,tricolor
128050,61-70,male,11,115,Lhasa Apso,,,,2001,male,brown / white
128052,31-40,male,6,61,Vorstehhund,,,,2015,female,brown / white
128067,51-60,female,7,72,Labrador Retriever,,Golden Retriever,,2004,male,yellow
128076,51-60,female,5,52,English Setter,,,,2004,male,tricolor
128089,31-40,male,10,101,Whippet,,,,2012,male,beige
128089,31-40,male,10,101,Whippet,,,,2014,female,Red White
128093,31-40,male,12,121,Yorkshire Terrier,,,,2009,male,blue / tan
128097,41-50,male,7,74,Kooiker,,Appenzeller Sennenhund,,2015,female,White Brown
128098,41-50,female,3,34,Malteser,,,,2015,male,White
128099,31-40,female,10,101,Rhodesian Ridgeback,,,,2015,male,red-wheaten
128100,21-30,female,10,101,Labrador Retriever,,,,2014,male,black
128101,71-80,female,4,44,Pinscher,,,,2005,male,brown
128103,51-60,female,7,72,Golden Retriever,,,,2006,male,golden
128104,20-Nov,male,2,23,Chihuahua,,Jack Russel Terrier,,2015,female,cream
128109,51-60,female,9,91,Galgo,,Podenco,,2008,male,black-and-white
128114,21-30,female,8,83,Malteser,,,,2007,female,White
128114,21-30,female,8,83,Jack Russel Terrier,,,,2004,female,tricolor
128115,31-40,female,11,119,Malteser,,,,2001,male,White
128115,31-40,female,11,119,Toy Pudel,,,,2006,male,black
128116,41-50,female,7,74,Podenco,Mixed,,,2013,male,beige
128120,31-40,male,12,121,Miniature Bull Terrier,,,,2015,female,black-and-white
128123,61-70,female,11,111,Schäfer,,Border Collie,,2005,male,black
128129,21-30,female,11,111,Mischling klein,,,,2013,female,black
128130,51-60,female,5,52,Italienisches Windspiel,,,,2014,female,sable
128132,31-40,female,10,102,Dalmatiner,,,,2007,male,White black
128134,31-40,female,10,102,Chihuahua,,,,2009,female,tricolor
128137,21-30,female,3,31,Chihuahua,,,,2008,male,beige / brown
128137,21-30,female,3,31,Papillon,,,,2006,female,tricolor
128147,21-30,female,11,115,Deutscher Vorstehhund,,,,2015,female,brown mold
128154,41-50,male,5,51,Mischling gross,,,,2015,female,brown / red / white
128156,31-40,female,2,21,Chihuahua,,,,2014,female,Red White
128162,31-40,female,11,115,Französische Bulldogge,,,,2009,female,fauve
128163,51-60,female,8,83,Bolonka Zwetna,,,,2015,female,black / beige
128164,41-50,female,12,122,Malteser,,,,2014,male,White
128165,21-30,female,11,119,Cavalier King Charles Spaniel,,Shih Tzu,,2015,male,tricolor
128166,21-30,female,9,92,Sheltie,,,,2009,female,tricolor
128167,31-40,female,4,42,Malteser,,,,2009,female,White
128170,41-50,female,5,51,Shih Tzu,,,,2015,male,White Brown
128185,21-30,male,9,92,Englische Bulldogge,,,,2015,male,White Brown
128186,31-40,male,4,41,Mischling klein,,,,2005,male,White Brown
128191,41-50,male,11,111,Mischling gross,,,,2006,female,beige / black
128232,41-50,female,8,81,Scottish Terrier,,,,2008,male,black
128234,61-70,male,7,74,Deutscher Schäfer,,Border Collie,,2004,female,Brown black
128238,41-50,female,10,101,Hovawart,,Bergamasker,,2015,female,black / brown
128239,51-60,female,2,24,Mischling gross,,,,2015,male,brown
128239,51-60,female,2,24,Mischling gross,,,,2015,male,brown
128240,31-40,female,6,61,Mischling gross,,,,2013,female,brown
128252,41-50,female,6,61,Shiba Inu,,,,2015,female,black / tan
128258,31-40,male,12,122,Chihuahua,,Pinscher,,2015,male,black / brown
128271,31-40,female,11,115,Malteser,,Yorkshire Terrier,,2009,male,black / beige
128300,41-50,female,11,115,Yorkshire Terrier,,,,2015,male,black / tan
128309,41-50,female,7,71,Beagle,,,,2015,male,tricolor
128311,31-40,male,11,119,Zwergspitz,,Pomeranian,,2015,female,orange
128314,41-50,female,7,71,Zwergschnauzer,,,,2005,male,pepper salt
128319,20-Nov,female,12,122,Französische Bulldogge,,,,2015,female,black-and-white
128321,41-50,female,5,51,English Cocker Spaniel,,,,2015,female,red
128322,51-60,male,7,73,Old Englische Bulldogge,,,,2015,female,tan
128338,41-50,female,10,101,Chihuahua,,,,2014,male,choco
128344,41-50,female,6,63,Zwergschnauzer,Mixed,,,2015,male,black-and-white
128345,21-30,male,6,63,Terrier,Mixed,,,2012,female,Brown black
128363,41-50,male,7,71,Cavalier King Charles Spaniel,,,,2015,male,White-red
128368,51-60,male,7,74,Mischling klein,,,,2003,female,black-and-white
128369,21-30,female,9,92,Zwergschnauzer,,,,2007,male,pepper salt
128370,21-30,female,2,24,Malteser,,,,2008,male,White
128403,61-70,male,4,42,Wolfspitz,,Jack Russel Terrier,,2014,male,tricolor
128404,31-40,female,10,102,Toy Pudel,,,,2004,female,White
128405,21-30,female,9,92,Parson Russell Terrier,,,,2015,male,White black
